,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,No,Datetime,Tweet,Artist,Genre,song,Album,Unnamed: 5,Sentiment
562,562,562,562,815,1/17/2019 7:15,b'#NowPlaying    For Your Glory via #PraiseworldRadio\n\nTune in!!!', ,rock,For Your Glory via,,,Neutral
563,563,563,563,816,1/17/2019 7:15,"b'#NowPlaying ""Purge by Bas in   \n '",Bas, Hip-Hop,Purge,,,Neutral
564,564,564,564,817,1/17/2019 7:15,b'RT   #NowPlaying Melody Lee by The Damned',The Damned,Goth/Industrial,Melody Lee,Machine Gun Etiquette,,Neutral
565,565,565,565,819,1/17/2019 7:15,b'Good Vibrations by The Beach Boys  #nowplaying #6music',The Beach Boys,rock,Good Vibrations,Good Vibrations,,Positive
566,566,566,566,820,1/17/2019 7:15,b'NE1fm 102.5 is #NowPlaying  Straight To My Head by You Me At Six',You Me At Six,Alternative/Indie, You Me At Six,VI,,Positive
567,567,567,567,821,1/17/2019 7:15,b'The Beach Boys  Good Vibrations  #NowPlaying #6music',The Beach Boys,rock,Good Vibrations,Good Vibrations,,Positive
568,568,568,568,822,1/17/2019 7:15,"b'Currently tuned into ""Three Zero by TrixX K  #nowplaying at '",TrixX K song,rock,Three Zero,,,Neutral
569,569,569,569,823,1/17/2019 7:15,b'#NowPlaying #7th_Heart   ', ,rock,7th_Heart,,,Neutral
570,570,570,570,824,1/17/2019 7:15,"b""2 Bad Mice  Bombscare (Tall Paul's Compression Mix is #NowPlaying on  """,Tall Paul's,rock,Bad Mice  Bombscare,,,Positive
571,571,571,571,826,1/17/2019 7:15,b'RT    \n\nJAEJOONG Photo People in Tokyo \n19( 23:20 Start\n\n #Defiance #Nowplaying #PhotoPeople2 ', ,rock,JAEJOONG Photo People in Tokyo ,,,Neutral
572,572,572,572,827,1/17/2019 7:15,"b'#NowPlaying  02:14:17 ET ""Love Is On The Way by Glass Tiger from ""Then...NOW...Next (2012)'",Saigon Kick,Hard Rock,Love Is On The Way,The Lizard,,Negative
573,573,573,573,830,1/17/2019 7:15,b'#NowPlaying Tatum Rush  Mini Girls ',Tatum Rush,Pop,Mini Girls,Pschent music,,Neutral
574,574,574,574,831,1/17/2019 7:15,b'#NowPlaying Lifted',Lighthouse Family,Vocal/Easy Listening,Lifted,Ocean Drive,,Neutral
575,575,575,575,832,1/17/2019 7:15,b'#NowPlaying Sugarhill Gang  The Lover In You Sugarhill Gang \nLRdR  Radio Hits dcouvertes   ',The Sugarhill Gang,Dance/Electronic,The Lover In You Sugarhill Gang,Rappin' Down Town,,Neutral
576,576,576,576,833,1/17/2019 7:15,b'#NowPlaying Jeremy Camp  Letting Go on ',Jeremy Camp,Christian/Gospel,Letting Go,Burden Me,,Neutral
577,577,577,577,834,1/17/2019 7:14,b'#nowplaying   plenty  plenty ',Moelogo,rock, plenty plenty,Ireti,,Neutral
578,578,578,578,836,1/17/2019 7:14,b'#NowPlaying Brielle  IAmStillYourGirl : Tune In ',Brielle,rock,I Am Still Your Girl,,,Neutral
579,579,579,579,837,1/17/2019 7:14,b'Tune in here   (Dj Safiter remix by Grivina  #marbella #marbs #vocaldeephouse ',Grivina,Electropop,tune in here, ,,Neutral
580,580,580,580,838,1/17/2019 7:14,b'RT   Rowdy Baby by Yuvan Shankar Raja Dhanush Dhee  #NowPlaying',Dhanush&Dhee,Dance/Electronic,Rowdy Baby,Maari 2,,Neutral
581,581,581,581,839,1/17/2019 7:14,b'#NowPlaying doriko feat    ALBUM unformed',doriko,rock, doriko feat   ,,,Neutral
582,582,582,582,840,1/17/2019 7:14,b'#NowPlaying Habibaha by   on #Anghami ',Abdel Halim Hafez,Classical,Habibaha,Mazzika,,Neutral
583,583,583,583,841,1/17/2019 7:14,b'#NowPlaying Sunshine by Ali Hugo on #UrbanRadio NewMusicInsite ',Ali Hugo on,Smooth Jazz,Sunshine,,,Neutral
584,584,584,584,842,1/17/2019 7:14,"b'#nowplaying   presents ""UKHH X Deejay LoK 2019 mix 01 at '",Deejay,rock,"presents """"UKHH X Deejay LoK 2019 mix",,,Neutral
585,585,585,585,843,1/17/2019 7:14,"b""RT   Writing's on the Wall by Conchita Wurst Wiener Symphoniker  #NowPlaying #np #ConchitaFVWL #LOVE""", Thomas Neuwirth&Vienna Symphony Orchestra,Pop,Writing's on the Wall, From Vienna with Love,,Negative
586,586,586,586,844,1/17/2019 7:14,b'#NowPlaying Ni Tu Ni Yo by Sergio Vargas on ',Sergio Vargas,rock,Ni Tu Ni Yo,Mi Propuesta 1996,,Neutral
587,587,587,587,845,1/17/2019 7:14,b'#NowPlaying on  Love Lies by  ',Khalid&Normani,rock,Love Lies, Love&Simon (Original Motion Picture Soundtrack),,Positive
588,588,588,588,846,1/17/2019 7:14,"b""#NowPlaying Jeff Caron  Someday I'll Be Saturday Night on Summer Wind Radio #troprock #parrothead #troprockmusic""",Jeff Caron,rock,Someday I'll Be Saturday Night on Summer Wind Radio,,,Neutral
589,589,589,589,849,1/17/2019 7:14,b'#NowPlaying Anthony Brown and Group TherApy  Testimony : Tune In ', Anthony Brown and group therAPy,Christian/Gospel,Testimony,Anthony Brown & group therAPy,,Neutral
590,590,590,590,850,1/17/2019 7:14,b'#NowPlaying Te Bote Remix [XBQ  Nio Garcia Darell Casper Magico Bad Bunny Ozuna Nicky Jam solo por ',Nicky Jam and Ozuna,‎Reggaeton,te bote,,,Negative
591,591,591,591,851,1/17/2019 7:14,b'#nowplaying TROISANGES  Silent Dystopia  Re:  Lumiere  EP ',TROISANGES,rock,Silent Dystopia,,,Neutral
592,592,592,592,852,1/17/2019 7:14,b'RT   #NowPlaying #tanzanianlove by  \nOur #bubblingunder song for this week!!\n\nHelp him get on the charts by votin', ,rock,tanzanianlove,,,Neutral
593,593,593,593,853,1/17/2019 7:14,b'RT   #NowPlaying #takeasip by   ft   &amp  \nOur second  #bubblingunder song for this week!!', ,rock,takeasip,,,Neutral
594,594,594,594,854,1/17/2019 7:14,b'#CHITOWN #HOUSE #RADIO  #TuneIn   or  #NowPlaying  Live on Slammin ', ,rock, Live on Slammin,,,Positive
595,595,595,595,855,1/17/2019 7:14,b'#NowPlaying The Lonely Bard  Levente',Levente,New Age,the lonely bard,Tales From Time,,Negative
596,596,596,596,856,1/17/2019 7:14,b'#NowPlaying A New Flame [f34  Simply Red',Simply Red,Pop music,new flame,Simply Red,,Positive
597,597,597,597,857,1/17/2019 7:14,"b""#NowPlaying I'm Still In Love With You by Al Green on #UrbanRadio Soul Hits Station """,Al Green,Soul music,I'm Still in Love with You,Al Green,,Negative
598,598,598,598,858,1/17/2019 7:14,b'#NowPlaying Live to Tell by  _coil on #Anghami ',Lacuna Coil,Alt Metal,Live to Tell, Delirium,,Positive
599,599,599,599,859,1/17/2019 7:14,b'#NowPlaying Live to Tell by  _coil on #Anghami ',Lacuna Coil,Alt Metal,Live to Tell, Delirium,,Positive
600,600,600,600,860,1/17/2019 7:14,b'#NowPlaying Jon Bellion   All Time Low  #SWIFTWAVERADIO Listen Live',Jon Bellion,Pop rock&Electropop,All Time Low, The Human Condition,,Positive
601,601,601,601,861,1/17/2019 7:14,b'-Hey Say JUMP #Nowplaying', ,rock,Hey Say JUMP,,,Neutral
602,602,602,602,862,1/17/2019 7:14,b'The Jam  Going Underground  #NowPlaying #6music', The Jam,rock,Going Underground,Setting Sons,,Neutral
603,603,603,603,863,1/17/2019 7:14,"b'Now Playing ""Orgon Box (Secret Life Mix  Something Wonderful)   (Album  ""Mental Sports Mixes"" #NowPlaying'", ,rock,Orgon Box (Secret Life Mix  Something Wonderful),Mental Sports Mixes,,Negative
604,604,604,604,864,1/17/2019 7:14,b'#Nowplaying No Limit   ()', G-Eazy,Hip-Hop/Rap,No Limit, The Beautiful & Damned,,Neutral
605,605,605,605,865,1/17/2019 7:14,b'#NowPlaying Kathleen by Catfish and the Bottlemen  #alternative #alternativerock ', Catfish And The Bottlemen,Alternative/Indie&Rock,Kathleen, The Balcony,,Neutral
606,606,606,606,866,1/17/2019 7:14,b'#nowplaying Bagg Talk by Kang Leezy via   ',Kang Leezy,Pop,Bagg Talk, ,,Neutral
607,607,607,607,868,1/17/2019 7:14,"b'#NowPlaying ""Self Destruction by Boogie on   \n  Omg off Teq? Mood'",Boogie on,rock,Self Destruction,  ,,Neutral
608,608,608,608,869,1/17/2019 7:14,b'#NowPlaying Beverley Knight  Keep This Fire Burning #thewayradioshouldbe #hitmusic #top40 #Radio #music ',Beverley Knight,R&B/Soul,Keep This Fire Burning,Affirmation,,Neutral
609,609,609,609,870,1/17/2019 7:14,"b'#NowPlaying Sean Price Feat Tek  Onion Head on     ""LIVE HIP HOP MUSIC 24/7 '",Sean Price,rock,Feat Tek  Onion Head,,,Negative
610,610,610,610,871,1/17/2019 7:14,b'#NowPlaying Fire Fight  Voices on   #radio #LasVegas.. Tune In Here  ', ,rock,Fire Fight  Voices on ,,,Neutral
611,611,611,611,872,1/17/2019 7:14,b'#NowPlaying TAXI GIRL  Mannekin Mannekin TAXI GIRL TAXI GIRL  Mannekin',Taxi Girl,rock,TAXI GIRL,Cherchez le garçon,,Neutral
612,612,612,612,873,1/17/2019 7:14,b'Los Dynamite  Visions  #NowPlaying',Los Dynamite,rock,Los Dynamite Visions,Greatest Hits ,,Neutral
613,613,613,613,876,1/17/2019 7:13,b'#NowPlaying TrippyTroy-Closure by TrippyTroy',TrippyTroy,rock,TrippyTroy-Closure, ,,Neutral
614,614,614,614,877,1/17/2019 7:13,"b'#NowPlaying ""Deja Vu by Boogie in   \n '",A Boogie wit da Hoodie,Hip-Hop/Rap,Deja Vu,International Artist,,Neutral
615,615,615,615,878,1/17/2019 7:13,b'#NowPlaying Freemasons  Freemasons', ,rock,Freemasons  Freemasons,,,Neutral
616,616,616,616,879,1/17/2019 7:13,b'#nowplaying 6cm by  ', ,rock,6cm by ,,,Neutral
617,617,617,617,880,1/17/2019 7:13,b'#MorningSession (07-14 CET) Good vibes #nowplaying Retropop Chill-Out &amp Lounge Come on board ', ,rock, Retropop Chill-Out,,,Positive
618,618,618,618,881,1/17/2019 7:13,b'RT  _daisensei \n\n\n#NowPlaying \n#JHaudio \n#AstellnKern \n#ONEOKROCK ', , Power pop,ONEOKROCK,,,Neutral
619,619,619,619,883,1/17/2019 7:13,b'#NowPlaying The Light by Common on #UrbanRadio Old School R&amp;B ',Common,Hip-Hop/Rap,The Light,Like Water for Chocolate,,Positive
620,620,620,620,884,1/17/2019 7:13,b'Bury Me In Gold by Big K.R.I.T  #NowPlaying', Big K.R.I.T., Hip-Hop/Rap,Bury Me In Gold, 4eva Is a Mighty Long Time,,Neutral
621,621,621,621,885,1/17/2019 7:13,b'  Hosted by Tina Marie Caouette  The Grind Liner 3  #KCOR  #NowPlaying #LasVegas #Radio #NewMusic #TalkRadio', ,rock,The Grind Liner 3,,,Neutral
622,622,622,622,886,1/17/2019 7:13,b'#nowplaying Jigsaw Falling Into Place  Radiohead (In Rainbows  2007  ',Radiohead,rock,Jigsaw Falling Into Place,In Rainbows,,Neutral
623,623,623,623,887,1/17/2019 7:13,b'RT  _51 KIM JAE JOONG J-PARTY &amp MINI CONCERT in HONG KONG\n\nASIAWORLD-EXPO RUNWAY 11 (HALL 11)\n2019.03.09 PM 7:30\nHK$1480/1080/780\n\n#', ,rock, KIM JAE JOONG J-PARTY,,,Neutral
624,624,624,624,888,1/17/2019 7:13,b'Si travay te bon bagay moun rich ta pran-l lontan\n#nowplaying #haiti', ,rock,travay te bon bagay moun rich ta pran-l lontan,,,Positive
625,625,625,625,889,1/17/2019 7:13,b'RT  _51 KIM JAE JOONG J-PARTY &amp MINI CONCERT in HONG KONG\n\nASIAWORLD-EXPO RUNWAY 11 (HALL 11)\n2019.03.09 PM 7:30\nHK$1480/1080/780\n\n#', ,rock, KIM JAE JOONG J-PARTY,,,Neutral
626,626,626,626,890,1/17/2019 7:13,"b'Tuned into ""DJ KYM NICKDEE  THE DOPE VOL.22 by Dj Kym NickDee at  #nowplaying'",DJ KYM NICKDEE,rock, THE DOPE,,,Neutral
627,627,627,627,891,1/17/2019 7:13,b'RT   #nowplaying Funk   _App', ,rock,Funk   _App',,,Neutral
628,628,628,628,892,1/17/2019 7:13,b'RT  _51 \nAyingEntertainment weibo\n2019 KIM JAEJOONG J-PARTY&amp;MINI CONCERT in HK\n\n\n  #', ,rock,AyingEntertainment weibo,,,Neutral
629,629,629,629,893,1/17/2019 7:13,b'RT    \n\nJAEJOONG Photo People in Tokyo \n19( 23:20 Start\n\n #Defiance #Nowplaying #PhotoPeople2 ', ,rock,Photo People in Tokyo,,,Neutral
630,630,630,630,895,1/17/2019 7:13,b'#NowPlaying  \nFear and Loathing in Lasvegas  Keep the Heat and Fire Yourself Up ',Fear and Loathing in Las Vegas,Alternative/Indie,Keep the Heat and Fire Yourself Up,,,Neutral
631,631,631,631,896,1/17/2019 7:13,b'#NowPlaying Boys Town..... who knew by Ryan Croft Tune in now at   ',Ryan Croft ,rock,Boys Town..... who knew,,,Neutral
632,632,632,632,897,1/17/2019 7:13,b'#NowPlaying Only You by 112 on #UrbanRadio Old School Hip Hop ', ,rock,Only You,  ,,Positive
633,633,633,633,898,1/17/2019 7:13,"b'""Ripple  Deadgrass  8/22/18  Relix Studio Sessions  #newsong #nowplaying #spotify #kexp '", ,rock,"Ripple  Deadgrass,
899,ChopSlap, ,GFriend&Sunrise,
900, Tony! Toni! Toné!,Contemporary R&B,Whatever You Want LISTEN HERE, The Revival
901, , ,Good music good people,
902, , , EGOIST,
903,SamSmith,Pop music,Dance with a Stranger,
905,Anuel AA, ,Ella Quiere,Real Hasta la Muerte
906, , ,51 KIM JAE JOONG J-PARTY,
907, , , KinKi Kids,
908,Karen Harding, ,Kokiri Radio Remix,
909, , ,Silvester Jump,
910,robin gibb, ,boy do fall in love,
911, The Three Degrees,Pop, Woman In love,New Dimensions,
912,Pearl Jam, , Alive,
915,KIM JAEJOONG J-PARTY, , , ,
916,Michael Yo, ,Liner,
917,DJ Domination,pop,DJ Domination Remix ,
918, , ,LAVENDER,
919,Fear and Loathing in Las Vegas,Metalcore,The Courage To Take Action, Rave Up Tonight
920,Troye Sivan,Pop,My My My, Bloom
921,MIGMA SHELTER, Dance/Electronic,Svaha Eraser,
922,Broken Bells, ,High Road, Broken Bells
924,Freedom DubBossa, ,Buffalo Soldier
925,ZARD, Rock and Pop rock,ZARD,
926, , ,Lanola  Mischerman's OpenAir,
927, Aretha Franklin,Soul and R&B,Jump to It,Arista
928, , ,On a Night Like This  The last dodo dance band,
929, YG,Hip-Hop/Rap,BIG BANK, Stay Dangerous
930,Mojee, ,i win,
931,Lionel Richie and Diana Ross,Classic Soul and Contemporary R&B,ENDLESS LOVE,Why Do Fools Fall in Love
932, , Pop,People are loving ""The Upside,
933,Nicky Jam,pop,Reggaeton,
934, , ,DAY DAY DAY!,
935, Beastie Boys, Hip-Hop/Rap,Fight For Your Right, Licensed to Ill
937, Blink-182 , ,What's My Age Again,
938,Chris Brown,R&B/Soul,undecided,
939,Emrand Henry, Christian/Gospel,Consume Me, No Retreat No Surrender
940,Morrissey,pop,Black Cloud,
941, Tim Johnson, ,Gone,
943, ‎Bakermat, , Black Cat John Brown,
944, John Legend,Contemporary and R&B/Soul,Darkness and Light,
945,Critical Bill,Rock,This Is Critical, Downtown The World
946,T. Stone, Reggae, ce soir,
947,Lacuna Coil,Alt Metal, Swamped,Comalies
949, The Jam,pop,Going Underground, Setting Sons
950,Nicki Minaj,pop,You da Baddest,
951, Sonar Pocket, J-Pop,ai  Sonar Pocket,
952, Rini Wulandari, R&B/Soul,Let's Get Serious",I Am Independent,,Neutral
634,634,634,634,900,1/17/2019 7:13,b'#nowplaying Tony Toni Tone  Whatever You Want LISTEN HERE   #standup #comedy #hilarious #followus #music',Tee Mango,Dance/Electronic,Enjoy What We Have  by Tee Mango,IMPERFECTIONS VOL.1,,Positive
635,635,635,635,953,1/17/2019 7:11,b'#NowPlaying Kristina Krause  Love Song : Tune In ',Kristina Krause,rock,Love Song,,,Positive
636,636,636,636,954,1/17/2019 7:11,"b'#NowPlaying ""Mr Bojangles  Single Version by Sammy Davis JR on   '",Sammy Davis JR,Vocal/Easy Listening,soul,,,Positive
637,637,637,637,955,1/17/2019 7:11,b'#NowPlaying Ready Or Not by After 7 on #UrbanRadio Smooth R&amp;B ', ,rock,laying Ready Or Not by After 7,,,Positive
638,638,638,638,956,1/17/2019 7:11,b'Stay In My Corner by The Arcs  #NowPlaying',The Arcs, Psychedelic Rock,Stay In My Corner, Yours & Dreamily,,Neutral
639,639,639,639,957,1/17/2019 7:11,b'#NOW PLAYING\n#NowPlaying Wonderful.mp3 Aretha Franklin\n\n', Aretha Franklin,Contemporary R&B,Wonderful,So Damn Happy,,Neutral
640,640,640,640,958,1/17/2019 7:11,b'#NowPlaying on  Trust My Lonely by  ', Alessia Cara,Pop,Trust My Lonely, The Pains of Growing,,Negative
641,641,641,641,959,1/17/2019 7:11,b'#NowPlaying  Uncle Murda  Vibes Ft Que Banz #TheGodzillaStation #Trending',Uncle Murda,rock,Vibes Ft Que Banz,,,Neutral
642,642,642,642,960,1/17/2019 7:11,"b""#NowPlaying We're Not Breaking by Ceasefire #discoverunsigned  """, Ceasefire,Rock,We're Not Breaking, In the Dead of Night EP,,Neutral
643,643,643,643,961,1/17/2019 7:11,b'Calvin Richardson  Breaking Down Inside\n#NowPlaying', Calvin Richardson, R&B/Soul, Breaking Down Inside, All Or Nothing,,Positive
644,644,644,644,962,1/17/2019 7:11,b'#NowPlaying Lowdown Feat Incognito Chaka Khan Pesni Tut  Mario Biondi', Chaka Khan and Mario Biondi,rock,Lowdown,,,Neutral
645,645,645,645,963,1/17/2019 7:11,b'#NowPlaying Boom Town (Radio Edit by Richard Elliot', Richard Elliot, Jazz,Boom Town, In The Zone,,Neutral
646,646,646,646,965,1/17/2019 7:11,b'NE1fm 102.5 is #NowPlaying  A Love Supreme (Radio Mix by Will Downing',Will Downing, Urban Adult Contemporary,A Love Supreme,Will Downing,,Positive
647,647,647,647,966,1/17/2019 7:11,b'#NowPlaying on #XrayRadio Capital Kings  All Good (feat Hollyn #CapitalKings #Hollyn #LeaveAmarkOnTheWorld',Capital Kings and Hollyn,pop,  All Good,,,Positive
648,648,648,648,967,1/17/2019 7:11,b'#NowPlaying Sinner by   on #Anghami   ', ,rock,Sinner,,,Neutral
649,649,649,649,968,1/17/2019 7:11,b'RT   WORLDISTA220!!\nTL\n()!!\n\n#NEWS #BLUE  #NowPlaying #Strawberry\n#EPCOTIA  #SPIRIT\n#WORLDIS', ,rock,Strawberry,,,Neutral
650,650,650,650,970,1/17/2019 7:11,b'Going Underground by The Jam  #nowplaying #6music',The Jam,rock,Going Underground,Setting Sons,,Neutral
651,651,651,651,971,1/17/2019 7:11,"b'RT   #NowPlaying   ""PRESSURE    #HipHop #Philly #MaineTheSaint  '",Queen&David Bowie,rock,PRESSURE,Hot Space,,Neutral
652,652,652,652,972,1/17/2019 7:11,b' #NowPlaying Dream On  Christian Falk &amp Robyn',Christian Falk,Pop,Dream On  Christian Falk &amp Robyn,People Say,,Neutral
653,653,653,653,973,1/17/2019 7:11,b'#NowPlaying OSOM (Feat J Cole by Jay Rock   #KeepingTheMusicInMotion #ListenLive ',Jay Rock,rock,OSOM (Feat J Cole), ,,Neutral
654,654,654,654,974,1/17/2019 7:11,b'WGT Radio #NowPlaying Way Maker by Sinach Joseph ',Sinach,Christian/Gospel,Way Maker,Way Maker (Live),,Neutral
655,655,655,655,976,1/17/2019 7:11,b'#NowPlaying Be Lifted by MIcha Stampley on #UrbanRadio Gospel Hits ',MIcha Stampley,rock,Be Lifted, ,,Neutral
656,656,656,656,978,1/17/2019 7:11,b'by Four-Mod  #NowPlaying', ,Pop music,Four-Mod,I AM FOUR MOD&LOVE LOVE&We Will Love U, ,Neutral
657,657,657,657,981,1/17/2019 7:11,"b""#nowplaying letlive  I've Learned To Love Myself""",Letlive,Alt Metal,I've Learned To Love Myself,If I'm the Devil,,Negative
658,658,658,658,982,1/17/2019 7:11,b'RT  _lee007 #nowplaying 1 2 3   ', ,rock,RT  _lee007, ,,Neutral
659,659,659,659,983,1/17/2019 7:11,b'Coward Of The County  Remastered 2006 by Kenny Rogers  #NowPlaying',Kenny Rogers,Country music,Coward Of The County,Kenny,,Neutral
660,660,660,660,984,1/17/2019 7:11,b'#NowPlaying First Last My Everything by Barry White on #UrbanRadio Soul Hits Station ',Barry White, ‎R&B‎;‎disco,First Last My Everything, ,,Positive
661,661,661,661,985,1/17/2019 7:11,b'#NowPlaying Aretha Franklin  Are you sure',Aretha Franklin,Pop,Aretha Franklin  Are you sure,Aretha,,Negative
662,662,662,662,986,1/17/2019 7:11,b'[NOA]:(2019/01/17 16:09 make my day     SUPER RADIO MONSTER   #nowplaying',Bashy and NAPT,Hip-Hop/Rap,make my day, ,,Negative
663,663,663,663,987,1/17/2019 7:11,b'#NowPlaying Wild Thoughts by DJ Khaled on #UrbanRadio Hip Hop ',DJ Khaled,rock,Wild Thoughts,Grateful,,Positive
664,664,664,664,988,1/17/2019 7:10,b'#NowPlaying Cool Down (Dirty by Mr Wired Up  Listen On  or Download #MixtapeHeat App ', ,rock,Cool Down (Dirty by Mr Wired Up), ,,Negative
665,665,665,665,989,1/17/2019 7:10,"b'#nowplaying ""Drive Drive [Live] from  Feel a heartbeat Vol 1 [Li '", ,rock, Drive Drive, ,,Negative
666,666,666,666,991,1/17/2019 7:10,b'#NOWPLAYING OFF THE BOAT Circle Radio  ', ,rock,OFF THE BOAT Circle Radio, ,,Neutral
667,667,667,667,992,1/17/2019 7:10,b'#NowPlaying Vandell Andrew  The Groove : Tune In    Buy It  ',Vandell Andrew,Jazz,The Groove,30,,Neutral
668,668,668,668,993,1/17/2019 7:10,b'#nowPlaying  Irene Logan  Na Me Dey There ft Asem on Ghana Music Radio Just tune in  Fo ', ,rock,  Irene Logan  Na Me Dey There ft Asem on Ghana, ,,Neutral
669,669,669,669,994,1/17/2019 7:10,b'RT    #EPCOTIA   \n #happening \n.. #WORLDISTA', ,rock,EPCOTIA,EPCOTIA,,Neutral
670,670,670,670,995,1/17/2019 7:10,b'#NowPlaying Top Ten Music Videos of the 80s by  on  in #RVA  Please Like &amp RT #80sChildRadio', ,rock, Top Ten Music Videos of the 80s by  on  in #RVA  Please Like &amp RT #80sChildRadio, ,,Positive
671,671,671,671,996,1/17/2019 7:10,b'Zero Cult  Utopia Train  #nowplaying',Zero Cult,Dance/Electronic,Zero Cult Utopia Train,Ikebana,,Neutral
672,672,672,672,997,1/17/2019 7:10,b'#NowPlaying Elephants by PHCK on ', ,rock,Elephants, ,,Neutral
673,673,673,673,999,1/17/2019 7:10,b'Just Awake by Fear and Loathing in Las Vegas #NowPlaying ',Fear and Loathing in Las Vegas,Alt Metal,Just Awake by Fear and Loathing in Las Vegas,All That We Have Now,,Neutral
